电站id,电站名称,货币单位,日期,预期收益,实际收益
268,亚太化纤储能电站,CNY,2025-12-13,787.82,1064.19
268,亚太化纤储能电站,CNY,2025-12-12,787.82,975.36
268,亚太化纤储能电站,CNY,2025-12-11,787.82,965.83
268,亚太化纤储能电站,CNY,2025-12-10,787.82,1057.36
268,亚太化纤储能电站,CNY,2025-12-09,787.82,974.25
268,亚太化纤储能电站,CNY,2025-12-08,787.82,1064.65
268,亚太化纤储能电站,CNY,2025-12-07,787.82,772
268,亚太化纤储能电站,CNY,2025-12-06,787.82,915.58
268,亚太化纤储能电站,CNY,2025-12-05,787.82,916.97
268,亚太化纤储能电站,CNY,2025-12-04,787.82,993.17
268,亚太化纤储能电站,CNY,2025-12-03,787.82,907.31
268,亚太化纤储能电站,CNY,2025-12-02,787.82,677.26
268,亚太化纤储能电站,CNY,2025-12-01,787.82,841.32
268,亚太化纤储能电站,CNY,2025-11-30,935.74,788.99
268,亚太化纤储能电站,CNY,2025-11-29,935.74,745.09
268,亚太化纤储能电站,CNY,2025-11-28,935.74,823.56
268,亚太化纤储能电站,CNY,2025-11-27,935.74,758.9
268,亚太化纤储能电站,CNY,2025-11-26,935.74,696.83
268,亚太化纤储能电站,CNY,2025-11-25,935.74,658.44
268,亚太化纤储能电站,CNY,2025-11-24,935.74,891.17
268,亚太化纤储能电站,CNY,2025-11-23,935.74,686.58
268,亚太化纤储能电站,CNY,2025-11-22,935.74,861.95
268,亚太化纤储能电站,CNY,2025-11-21,935.74,700.82
268,亚太化纤储能电站,CNY,2025-11-20,935.74,850.85
268,亚太化纤储能电站,CNY,2025-11-19,935.74,372.03
268,亚太化纤储能电站,CNY,2025-11-18,935.74,388.72
268,亚太化纤储能电站,CNY,2025-11-17,935.74,839.27
268,亚太化纤储能电站,CNY,2025-11-16,935.74,309.67
268,亚太化纤储能电站,CNY,2025-11-15,935.74,350.43
268,亚太化纤储能电站,CNY,2025-11-14,935.74,324.36
268,亚太化纤储能电站,CNY,2025-11-13,935.74,327.75
268,亚太化纤储能电站,CNY,2025-11-12,935.74,518.4
268,亚太化纤储能电站,CNY,2025-11-11,935.74,642.33
268,亚太化纤储能电站,CNY,2025-11-10,935.74,548.05
268,亚太化纤储能电站,CNY,2025-11-09,935.74,606.91
268,亚太化纤储能电站,CNY,2025-11-08,935.74,631.89
268,亚太化纤储能电站,CNY,2025-11-07,935.74,881.13
268,亚太化纤储能电站,CNY,2025-11-06,935.74,679.22
268,亚太化纤储能电站,CNY,2025-11-05,950.45,732.46
268,亚太化纤储能电站,CNY,2025-11-04,950.45,769.85
268,亚太化纤储能电站,CNY,2025-11-03,950.45,803.91
268,亚太化纤储能电站,CNY,2025-11-02,950.45,483.47
268,亚太化纤储能电站,CNY,2025-11-01,950.45,755.53
268,亚太化纤储能电站,CNY,2025-10-31,889.84,659.97
268,亚太化纤储能电站,CNY,2025-10-30,889.84,424.29
268,亚太化纤储能电站,CNY,2025-10-29,889.84,738.86
268,亚太化纤储能电站,CNY,2025-10-28,889.84,459.59
268,亚太化纤储能电站,CNY,2025-10-27,889.84,719.09
268,亚太化纤储能电站,CNY,2025-10-26,889.84,602.96
268,亚太化纤储能电站,CNY,2025-10-25,889.84,824.77
268,亚太化纤储能电站,CNY,2025-10-24,889.84,650.03
268,亚太化纤储能电站,CNY,2025-10-23,889.84,563.62
268,亚太化纤储能电站,CNY,2025-10-22,889.84,474
268,亚太化纤储能电站,CNY,2025-10-21,889.84,825.86
268,亚太化纤储能电站,CNY,2025-10-20,889.84,819.64
268,亚太化纤储能电站,CNY,2025-10-19,889.84,575.36
268,亚太化纤储能电站,CNY,2025-10-18,889.84,828.29
268,亚太化纤储能电站,CNY,2025-10-17,889.84,824.31
268,亚太化纤储能电站,CNY,2025-10-16,889.84,636.6
268,亚太化纤储能电站,CNY,2025-10-15,889.84,576.77
268,亚太化纤储能电站,CNY,2025-10-14,889.84,831.6
268,亚太化纤储能电站,CNY,2025-10-13,889.84,759.61
268,亚太化纤储能电站,CNY,2025-10-12,889.84,798.6
268,亚太化纤储能电站,CNY,2025-10-11,889.84,895.17
268,亚太化纤储能电站,CNY,2025-10-10,577.46,423.42
268,亚太化纤储能电站,CNY,2025-10-09,841.25,816.64
268,亚太化纤储能电站,CNY,2025-10-08,1007.55,971.56
268,亚太化纤储能电站,CNY,2025-10-07,929.01,972.61
268,亚太化纤储能电站,CNY,2025-10-06,1007.55,898.6
268,亚太化纤储能电站,CNY,2025-10-05,1007.55,959.02
268,亚太化纤储能电站,CNY,2025-10-04,1007.55,964.5
268,亚太化纤储能电站,CNY,2025-10-03,1007.55,962.27
268,亚太化纤储能电站,CNY,2025-10-02,1007.55,963.19
268,亚太化纤储能电站,CNY,2025-10-01,1007.55,662.99
268,亚太化纤储能电站,CNY,2025-09-30,820.59,263.42
268,亚太化纤储能电站,CNY,2025-09-29,825.91,531.42
268,亚太化纤储能电站,CNY,2025-09-28,450.24,185.75
268,亚太化纤储能电站,CNY,2025-09-27,268.74,436.94
268,亚太化纤储能电站,CNY,2025-09-26,825.91,356.04
268,亚太化纤储能电站,CNY,2025-09-25,825.91,501.42
268,亚太化纤储能电站,CNY,2025-09-24,825.91,728.54
268,亚太化纤储能电站,CNY,2025-09-23,825.91,738.34
268,亚太化纤储能电站,CNY,2025-09-22,825.91,961.18
268,亚太化纤储能电站,CNY,2025-09-21,825.91,876.61
268,亚太化纤储能电站,CNY,2025-09-20,825.91,803.57
268,亚太化纤储能电站,CNY,2025-09-19,825.91,651.27
268,亚太化纤储能电站,CNY,2025-09-18,825.91,809.94
268,亚太化纤储能电站,CNY,2025-09-17,825.91,513.82
276,柏世嘉储能电站,CNY,2026-01-13,719.32,720.27
276,柏世嘉储能电站,CNY,2026-01-12,719.32,729.94
276,柏世嘉储能电站,CNY,2026-01-11,719.32,671.7
276,柏世嘉储能电站,CNY,2026-01-10,719.32,720.96
276,柏世嘉储能电站,CNY,2026-01-09,719.32,726.81
276,柏世嘉储能电站,CNY,2026-01-08,719.32,725.74
276,柏世嘉储能电站,CNY,2026-01-07,719.32,730.01
276,柏世嘉储能电站,CNY,2026-01-06,719.32,713.57
276,柏世嘉储能电站,CNY,2026-01-05,719.32,486.06
276,柏世嘉储能电站,CNY,2026-01-04,719.32,612.96
276,柏世嘉储能电站,CNY,2026-01-03,719.32,711.12
276,柏世嘉储能电站,CNY,2026-01-02,719.32,720.57
276,柏世嘉储能电站,CNY,2026-01-01,719.32,662.57
276,柏世嘉储能电站,CNY,2025-12-31,772.87,619.38
276,柏世嘉储能电站,CNY,2025-12-30,772.87,701.13
276,柏世嘉储能电站,CNY,2025-12-29,772.87,774.79
276,柏世嘉储能电站,CNY,2025-12-28,772.87,774.36
276,柏世嘉储能电站,CNY,2025-12-27,772.87,785.52
276,柏世嘉储能电站,CNY,2025-12-26,772.87,769.63
276,柏世嘉储能电站,CNY,2025-12-25,772.87,772.68
276,柏世嘉储能电站,CNY,2025-12-24,772.87,546.08
276,柏世嘉储能电站,CNY,2025-12-23,772.87,731.84
276,柏世嘉储能电站,CNY,2025-12-22,772.87,749.27
276,柏世嘉储能电站,CNY,2025-12-21,772.87,637.81
276,柏世嘉储能电站,CNY,2025-12-20,772.87,775.88
276,柏世嘉储能电站,CNY,2025-12-19,772.87,733.14
276,柏世嘉储能电站,CNY,2025-12-18,772.87,785.31
276,柏世嘉储能电站,CNY,2025-12-17,772.87,780.94
276,柏世嘉储能电站,CNY,2025-12-16,772.87,796.68
276,柏世嘉储能电站,CNY,2025-12-15,772.87,793.32
276,柏世嘉储能电站,CNY,2025-12-14,772.87,-13.83
276,柏世嘉储能电站,CNY,2025-12-13,772.87,-9.78
276,柏世嘉储能电站,CNY,2025-12-12,772.87,-6.25
276,柏世嘉储能电站,CNY,2025-12-11,772.87,-1.86
276,柏世嘉储能电站,CNY,2025-12-10,772.87,-1.87
276,柏世嘉储能电站,CNY,2025-12-09,772.87,-18.48
276,柏世嘉储能电站,CNY,2025-12-08,772.87,-97.6
276,柏世嘉储能电站,CNY,2025-12-07,772.87,479.28
276,柏世嘉储能电站,CNY,2025-12-06,772.87,764.8
276,柏世嘉储能电站,CNY,2025-12-05,772.87,752.11
276,柏世嘉储能电站,CNY,2025-12-04,772.87,762.58
276,柏世嘉储能电站,CNY,2025-12-03,772.87,782.64
276,柏世嘉储能电站,CNY,2025-12-02,772.87,670.05
276,柏世嘉储能电站,CNY,2025-12-01,772.87,795.32
276,柏世嘉储能电站,CNY,2025-11-30,663.02,592.64
276,柏世嘉储能电站,CNY,2025-11-29,663.02,594.3
276,柏世嘉储能电站,CNY,2025-11-28,663.02,594.74
276,柏世嘉储能电站,CNY,2025-11-27,663.02,594.01
276,柏世嘉储能电站,CNY,2025-11-26,663.02,592.51
276,柏世嘉储能电站,CNY,2025-11-25,663.02,594.83
276,柏世嘉储能电站,CNY,2025-11-24,663.02,556.56
276,柏世嘉储能电站,CNY,2025-11-23,663.02,593.8
276,柏世嘉储能电站,CNY,2025-11-22,663.02,593.12
276,柏世嘉储能电站,CNY,2025-11-21,642.25,600.94
276,柏世嘉储能电站,CNY,2025-11-20,632.71,904.96
276,柏世嘉储能电站,CNY,2025-11-19,632.71,590.49
276,柏世嘉储能电站,CNY,2025-11-18,632.71,593.99
276,柏世嘉储能电站,CNY,2025-11-17,632.71,462.16
276,柏世嘉储能电站,CNY,2025-11-16,632.71,889.27
276,柏世嘉储能电站,CNY,2025-11-15,632.71,585.22
276,柏世嘉储能电站,CNY,2025-11-14,632.71,592.15
276,柏世嘉储能电站,CNY,2025-11-13,632.71,589.85
276,柏世嘉储能电站,CNY,2025-11-12,632.71,438.97
276,柏世嘉储能电站,CNY,2025-11-11,632.71,502.42
276,柏世嘉储能电站,CNY,2025-11-10,632.71,590.79
276,柏世嘉储能电站,CNY,2025-11-09,632.71,491.7
276,柏世嘉储能电站,CNY,2025-11-08,632.71,589.48
276,柏世嘉储能电站,CNY,2025-11-07,632.71,462.45
276,柏世嘉储能电站,CNY,2025-11-06,408.2,441.5
276,柏世嘉储能电站,CNY,2025-11-05,663.02,434.07
276,柏世嘉储能电站,CNY,2025-11-04,663.02,537.17
276,柏世嘉储能电站,CNY,2025-11-03,663.02,594.66
276,柏世嘉储能电站,CNY,2025-11-02,663.02,592.19
276,柏世嘉储能电站,CNY,2025-11-01,663.02,593.47
276,柏世嘉储能电站,CNY,2025-10-31,615.27,550.81
276,柏世嘉储能电站,CNY,2025-10-30,615.27,528.36
276,柏世嘉储能电站,CNY,2025-10-29,615.27,548.03
276,柏世嘉储能电站,CNY,2025-10-28,615.27,550.88
276,柏世嘉储能电站,CNY,2025-10-27,615.27,551.68
276,柏世嘉储能电站,CNY,2025-10-26,615.27,531.86
276,柏世嘉储能电站,CNY,2025-10-25,615.27,541.04
276,柏世嘉储能电站,CNY,2025-10-24,615.27,549.5
276,柏世嘉储能电站,CNY,2025-10-23,615.27,359.08
276,柏世嘉储能电站,CNY,2025-10-22,391.3,345.49
276,柏世嘉储能电站,CNY,2025-10-21,615.27,543.51
276,柏世嘉储能电站,CNY,2025-10-20,615.27,547.57
276,柏世嘉储能电站,CNY,2025-10-19,615.27,548.65
276,柏世嘉储能电站,CNY,2025-10-18,615.27,416.73
276,柏世嘉储能电站,CNY,2025-10-17,615.27,547.05
276,柏世嘉储能电站,CNY,2025-10-16,615.27,515.95
276,柏世嘉储能电站,CNY,2025-10-15,615.27,535.66
276,柏世嘉储能电站,CNY,2025-10-14,615.27,474.95
276,柏世嘉储能电站,CNY,2025-10-13,615.27,545.78
276,柏世嘉储能电站,CNY,2025-10-12,615.27,546.47
276,柏世嘉储能电站,CNY,2025-10-11,615.27,545.03
276,柏世嘉储能电站,CNY,2025-10-10,615.27,547.59
276,柏世嘉储能电站,CNY,2025-10-09,587.14,448.63
276,柏世嘉储能电站,CNY,2025-10-08,665.74,636.52
276,柏世嘉储能电站,CNY,2025-10-07,583.97,644.97
276,柏世嘉储能电站,CNY,2025-10-06,665.74,627.68
276,柏世嘉储能电站,CNY,2025-10-05,665.74,621.22
276,柏世嘉储能电站,CNY,2025-10-04,665.74,646.29
276,柏世嘉储能电站,CNY,2025-10-03,665.74,549.71
276,柏世嘉储能电站,CNY,2025-10-02,552.72,-1.87
276,柏世嘉储能电站,CNY,2025-10-01,552.72,-132.88
276,柏世嘉储能电站,CNY,2025-09-30,609.7,306.03
282,台州美豪科技储能电站,CNY,2026-01-13,298.29,269.52
282,台州美豪科技储能电站,CNY,2026-01-12,298.29,246.86
282,台州美豪科技储能电站,CNY,2026-01-11,298.29,250.81
282,台州美豪科技储能电站,CNY,2026-01-10,298.29,259.61
282,台州美豪科技储能电站,CNY,2026-01-09,298.29,248.36
282,台州美豪科技储能电站,CNY,2026-01-08,298.29,241.39
282,台州美豪科技储能电站,CNY,2026-01-07,298.29,248.62
282,台州美豪科技储能电站,CNY,2026-01-06,298.29,236.62
282,台州美豪科技储能电站,CNY,2026-01-05,298.29,237.93
282,台州美豪科技储能电站,CNY,2026-01-04,298.29,230.99
282,台州美豪科技储能电站,CNY,2026-01-03,298.29,254.79
282,台州美豪科技储能电站,CNY,2026-01-02,298.29,288.59
282,台州美豪科技储能电站,CNY,2026-01-01,298.29,-41.91
282,台州美豪科技储能电站,CNY,2025-12-31,320.49,298.76
282,台州美豪科技储能电站,CNY,2025-12-30,320.49,272.64
282,台州美豪科技储能电站,CNY,2025-12-29,320.49,260.57
282,台州美豪科技储能电站,CNY,2025-12-28,320.49,265.49
282,台州美豪科技储能电站,CNY,2025-12-27,320.49,282.07
282,台州美豪科技储能电站,CNY,2025-12-26,320.49,274.56
282,台州美豪科技储能电站,CNY,2025-12-25,320.49,238.87
282,台州美豪科技储能电站,CNY,2025-12-24,320.49,258.85
282,台州美豪科技储能电站,CNY,2025-12-23,320.49,262.67
282,台州美豪科技储能电站,CNY,2025-12-22,320.49,286.99
282,台州美豪科技储能电站,CNY,2025-12-21,320.49,266.31
282,台州美豪科技储能电站,CNY,2025-12-20,320.49,292
282,台州美豪科技储能电站,CNY,2025-12-19,320.49,268.85
282,台州美豪科技储能电站,CNY,2025-12-18,320.49,273.65
282,台州美豪科技储能电站,CNY,2025-12-17,320.49,293.55
282,台州美豪科技储能电站,CNY,2025-12-16,320.49,286.06
282,台州美豪科技储能电站,CNY,2025-12-15,320.49,270.16
282,台州美豪科技储能电站,CNY,2025-12-14,320.49,280.56
282,台州美豪科技储能电站,CNY,2025-12-13,320.49,271.71
282,台州美豪科技储能电站,CNY,2025-12-12,320.49,296.96
282,台州美豪科技储能电站,CNY,2025-12-11,320.49,286.14
282,台州美豪科技储能电站,CNY,2025-12-10,320.49,283.06
282,台州美豪科技储能电站,CNY,2025-12-09,320.49,316.37
282,台州美豪科技储能电站,CNY,2025-12-08,320.49,328.83
282,台州美豪科技储能电站,CNY,2025-12-07,320.49,-0.93
282,台州美豪科技储能电站,CNY,2025-12-06,320.49,-2.86
282,台州美豪科技储能电站,CNY,2025-12-05,320.49,16.04
282,台州美豪科技储能电站,CNY,2025-12-04,320.49,30.9
282,台州美豪科技储能电站,CNY,2025-12-03,320.49,-10.72
282,台州美豪科技储能电站,CNY,2025-12-02,320.49,251.65
282,台州美豪科技储能电站,CNY,2025-12-01,373.14,239.46
282,台州美豪科技储能电站,CNY,2025-11-30,265.84,217.58
282,台州美豪科技储能电站,CNY,2025-11-29,265.84,211.05
282,台州美豪科技储能电站,CNY,2025-11-28,97.46,183.82
282,台州美豪科技储能电站,CNY,2025-11-27,265.84,219.73
282,台州美豪科技储能电站,CNY,2025-11-26,265.84,201.4
282,台州美豪科技储能电站,CNY,2025-11-25,265.84,244.15
282,台州美豪科技储能电站,CNY,2025-11-24,265.84,206.31
282,台州美豪科技储能电站,CNY,2025-11-23,265.84,222.66
282,台州美豪科技储能电站,CNY,2025-11-22,265.84,211.64
282,台州美豪科技储能电站,CNY,2025-11-21,265.84,238.18
282,台州美豪科技储能电站,CNY,2025-11-20,265.84,226.38
282,台州美豪科技储能电站,CNY,2025-11-19,265.84,217.07
282,台州美豪科技储能电站,CNY,2025-11-18,265.84,272.24
282,台州美豪科技储能电站,CNY,2025-11-17,158.69,-43.37
282,台州美豪科技储能电站,CNY,2025-11-16,265.84,249.54
282,台州美豪科技储能电站,CNY,2025-11-15,265.84,107.59
282,台州美豪科技储能电站,CNY,2025-11-14,265.84,181.17
282,台州美豪科技储能电站,CNY,2025-11-13,265.84,221.8
282,台州美豪科技储能电站,CNY,2025-11-12,265.84,215.69
282,台州美豪科技储能电站,CNY,2025-11-11,265.84,275.86
282,台州美豪科技储能电站,CNY,2025-11-10,265.84,-0.84
282,台州美豪科技储能电站,CNY,2025-11-09,265.84,-67.61
282,台州美豪科技储能电站,CNY,2025-11-08,265.84,219.66
282,台州美豪科技储能电站,CNY,2025-11-07,265.84,213.71
282,台州美豪科技储能电站,CNY,2025-11-06,265.84,198.19
282,台州美豪科技储能电站,CNY,2025-11-05,282.68,186.56
282,台州美豪科技储能电站,CNY,2025-11-04,282.68,191.77
282,台州美豪科技储能电站,CNY,2025-11-03,299.52,195.88
282,台州美豪科技储能电站,CNY,2025-11-02,299.52,203.06
282,台州美豪科技储能电站,CNY,2025-11-01,299.52,207.18
282,台州美豪科技储能电站,CNY,2025-10-31,277.94,183.56
282,台州美豪科技储能电站,CNY,2025-10-30,277.94,197.69
282,台州美豪科技储能电站,CNY,2025-10-29,277.94,172.33
282,台州美豪科技储能电站,CNY,2025-10-28,303.21,52.55
283,辉旺机械储能电站,CNY,2026-01-13,1798.31,1871.09
283,辉旺机械储能电站,CNY,2026-01-12,1798.31,1869.07
283,辉旺机械储能电站,CNY,2026-01-11,1798.31,1865.43
283,辉旺机械储能电站,CNY,2026-01-10,1798.31,1871.67
283,辉旺机械储能电站,CNY,2026-01-09,1798.31,1869.2
283,辉旺机械储能电站,CNY,2026-01-08,1798.31,1864.98
283,辉旺机械储能电站,CNY,2026-01-07,1798.31,1869.19
283,辉旺机械储能电站,CNY,2026-01-06,1798.31,1862.69
283,辉旺机械储能电站,CNY,2026-01-05,1798.31,1855.71
283,辉旺机械储能电站,CNY,2026-01-04,1798.31,1864.68
283,辉旺机械储能电站,CNY,2026-01-03,1798.31,1868.52
283,辉旺机械储能电站,CNY,2026-01-02,1798.31,1880.63
283,辉旺机械储能电站,CNY,2026-01-01,1798.31,830.74
283,辉旺机械储能电站,CNY,2025-12-31,1932.16,932.01
283,辉旺机械储能电站,CNY,2025-12-30,1932.16,2009.01
283,辉旺机械储能电站,CNY,2025-12-29,1932.16,2008.38
283,辉旺机械储能电站,CNY,2025-12-28,1932.16,2007.47
283,辉旺机械储能电站,CNY,2025-12-27,1932.16,1988.74
283,辉旺机械储能电站,CNY,2025-12-26,1932.16,2005.99
283,辉旺机械储能电站,CNY,2025-12-25,1932.16,1977.12
283,辉旺机械储能电站,CNY,2025-12-24,1932.16,1854.35
283,辉旺机械储能电站,CNY,2025-12-23,1932.16,1994.21
283,辉旺机械储能电站,CNY,2025-12-22,1932.16,1990.75
283,辉旺机械储能电站,CNY,2025-12-21,1932.16,1963.4
283,辉旺机械储能电站,CNY,2025-12-20,1932.16,2002.17
283,辉旺机械储能电站,CNY,2025-12-19,1932.16,2001.18
283,辉旺机械储能电站,CNY,2025-12-18,1932.16,2001.21
283,辉旺机械储能电站,CNY,2025-12-17,1932.16,2008.19
283,辉旺机械储能电站,CNY,2025-12-16,1932.16,2002.29
283,辉旺机械储能电站,CNY,2025-12-15,1932.16,2012.63
283,辉旺机械储能电站,CNY,2025-12-14,1932.16,1575.78
283,辉旺机械储能电站,CNY,2025-12-13,1932.16,1969.45
283,辉旺机械储能电站,CNY,2025-12-12,1932.16,1975.82
283,辉旺机械储能电站,CNY,2025-12-11,1932.16,2004.33
283,辉旺机械储能电站,CNY,2025-12-10,1932.16,1991.13
283,辉旺机械储能电站,CNY,2025-12-09,1932.16,2005.16
283,辉旺机械储能电站,CNY,2025-12-08,1932.16,2001.66
283,辉旺机械储能电站,CNY,2025-12-07,1932.16,2001.84
283,辉旺机械储能电站,CNY,2025-12-06,1932.16,2007.11
283,辉旺机械储能电站,CNY,2025-12-05,2131.59,1740.16
283,辉旺机械储能电站,CNY,2025-12-04,1932.16,2006.32
283,辉旺机械储能电站,CNY,2025-12-03,1932.16,1892.2
283,辉旺机械储能电站,CNY,2025-12-02,1932.16,1856.42
283,辉旺机械储能电站,CNY,2025-12-01,1932.16,1990.99
283,辉旺机械储能电站,CNY,2025-11-30,1633.7,1496.2
283,辉旺机械储能电站,CNY,2025-11-29,1633.7,1497.33
283,辉旺机械储能电站,CNY,2025-11-28,1633.7,1498.26
283,辉旺机械储能电站,CNY,2025-11-27,1633.7,1494.04
283,辉旺机械储能电站,CNY,2025-11-26,1633.7,1503.11
283,辉旺机械储能电站,CNY,2025-11-25,1633.7,1497.02
283,辉旺机械储能电站,CNY,2025-11-24,1633.7,1447.71
283,辉旺机械储能电站,CNY,2025-11-23,1633.7,1496.83
283,辉旺机械储能电站,CNY,2025-11-22,1633.7,1435.79
283,辉旺机械储能电站,CNY,2025-11-21,1633.7,1436.88
283,辉旺机械储能电站,CNY,2025-11-20,1633.7,292.98
287,广东惠州力王800kW/1720kWh储能电站,CNY,2026-01-03,1550.36,1251.19
287,广东惠州力王800kW/1720kWh储能电站,CNY,2026-01-02,1550.36,1560.02
287,广东惠州力王800kW/1720kWh储能电站,CNY,2026-01-01,1550.36,-281.69
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-31,2048.75,882.4
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-30,2048.75,1050.42
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-29,2048.75,1830.32
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-28,1772.23,1242.28
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-27,1772.23,1641.75
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-26,1772.23,976.74
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-25,1772.23,1638.57
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-24,1772.23,1626.29
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-23,1772.23,1630.55
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-22,2360.25,1522.77
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-21,2048.75,713.93
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-20,2048.75,1797.6
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-19,2048.75,1881.09
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-18,2048.75,1684.01
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-17,2048.75,1862.75
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-16,2048.75,1861.2
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-15,2048.75,1950.09
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-14,2048.75,1184.81
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-13,2048.75,1859.23
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-12,2048.75,1862.03
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-11,2048.75,1854.79
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-10,2048.75,1860.9
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-09,2048.75,1859.77
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-08,2048.75,1872.72
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-07,2048.75,1613.9
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-06,2048.75,1765.67
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-05,2048.75,1851.5
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-04,2086.92,1793.34
287,广东惠州力王800kW/1720kWh储能电站,CNY,2025-12-03,3146.47,447.83
